2020-01-11 05:38:55,1215870682879250433,RT @LambbChops: One day @Wowhead will acknowledge my existence. https://t.co/u3JDFrq0Qb,0.0,neutral
2020-01-11 04:49:42,1215858297292521472,"@LambbChops You say this but Kill, Marry, F... Man tits, Muscle Man, Slim bod. Go. 😉",0.0,neutral
2020-01-11 03:33:15,1215839057940504577,@LambbChops I always stumble through my words 😅,-0.05,negative
2020-01-11 02:35:16,1215824468418973697,@LambbChops close enough 😭,0.0,neutral
2020-01-11 01:19:37,1215805427667099648,"@LambbChops how is everything there? Have you guys had any issues? You're still safe right now, right?",0.35714285714285715,positive
2020-01-11 01:16:13,1215804574029606912,@LambbChops Haha thank you ❤️ they just jealous I got a nice set 😆👌🔥,0.4,positive
2020-01-11 00:36:39,1215794614378160128,@LambbChops Awwwwwww she blocked me. Seems like I won once more on another Twitter argument,0.5,positive
2020-01-10 23:34:35,1215778995104440320,"@LambbChops @YouTube That gave me the big sad, but also, happys",-0.25,negative
2020-01-10 22:28:51,1215762452178198532,@LambbChops @SamStrake We'll have to set you up with some diffraction glasses next Con!,0.0,neutral
2020-01-10 22:23:53,1215761204448256007,@LambbChops Freakin soul sister,0.0,neutral
2020-01-10 22:11:45,1215758150126776320,"@LambbChops you guys have had it rough, hope it doesn't amount o anything 🤞",-0.1,negative
2020-01-10 21:29:45,1215747581109731329,@LambbChops @GamerGooSam It’s THE WORST,-1.0,negative
2020-01-10 21:28:47,1215747338024771584,"@LambbChops Hey, kid. 

God Bless you and God Bless your family.

Stay safe.",0.5,positive
2020-01-10 21:01:40,1215740514596802560,@LambbChops And right as I say this we get a tornado watch until 9...,0.2857142857142857,positive
2020-01-10 20:54:20,1215738669472145409,"@LambbChops I know, and the probability of it happening a second time is like being struck by lightning. Keep an ey… https://t.co/gPJ3JUmfhQ",0.0,neutral
2020-01-10 20:46:24,1215736671305596929,@LambbChops Take a deep breath and relax. Look at a map of where they are touching down and see the direction they… https://t.co/1ozys8gpte,0.11481481481481481,positive
2020-01-10 20:10:38,1215727671411388416,"@LambbChops Making it taboo to use as a diss is what makes it an effective diss. If someone calls you autistic, say… https://t.co/gqdztw3fjp",0.19999999999999998,positive
2020-01-10 20:02:12,1215725547675955200,"@LambbChops And honestly, they should cut that shit out. It's hard enough being autistic without people nanny flapp… https://t.co/mb6lXAgUuV",-0.018333333333333347,negative
2020-01-10 20:00:02,1215725004521967616,@LambbChops Wanna know what’s really fun... when people say this things irl look them dead in the eyes and yell (in… https://t.co/hgCt6Ry4pR,0.04999999999999999,positive
2020-01-10 19:58:42,1215724666704343046,"@LambbChops I garentee my Mum would also care if I was called ""autistic"" as an insult. But as the person with actua… https://t.co/4FmKiRXwma",-0.2,negative
2020-01-10 19:56:05,1215724007548342272,"@RetroRGB @LambbChops @Voultar @Frankenroc Bob, you seem like a Trumpet kinda guy. Play some shit outta Miles Davis.",-0.2,negative
2020-01-10 19:42:13,1215720520194437122,@RetroRGB @LambbChops @Reimenschreiben @Frankenroc https://t.co/KbX9ZKLlcj,0.0,neutral
2020-01-10 19:38:43,1215719637662519297,@LambbChops I might come back to streaming with some Grand Canyon cleavage just to fuck with turds like this.,0.033333333333333326,positive
2020-01-10 19:37:01,1215719211982577665,@LambbChops Thank you,0.0,neutral
2020-01-10 19:28:32,1215717075576131585,@LambbChops @Reimenschreiben @Voultar @Frankenroc I hope you play triangle better than Zach plays guitar. His sad l… https://t.co/ENcxwoHXyv,0.0,neutral
2020-01-10 19:24:08,1215715969319960577,@Reimenschreiben @LambbChops @RetroRGB @Frankenroc Thank you for your support!,0.0,neutral
2020-01-10 19:13:47,1215713365546258432,"@Voultar @LambbChops @RetroRGB @Frankenroc Didn't know you played dude. Even bigger fan, now.",0.0,neutral
2020-01-10 19:07:37,1215711810415972352,"@LambbChops @grunt_mr He is the same person as all of the people who use the same insults in trade chat

He saw som… https://t.co/PvlgxYshSe",0.0,neutral
2020-01-10 19:04:33,1215711042300329984,"@LambbChops Hook, Line and Sinker",0.0,neutral
2020-01-10 18:52:00,1215707883981234177,"@LambbChops @RetroRGB @Frankenroc OK, I take that back.. 

That insult went a little too far.. 

But at any rate..… https://t.co/U187l6wQJd",0.103125,positive
2020-01-10 18:51:26,1215707738963161092,"@LambbChops @RetroRGB @Frankenroc Are you still crying, Bob? 

I bet you are.. I bet you're sulking. He's still try… https://t.co/dNwJq5JeVq",-0.2,negative
2020-01-10 18:49:12,1215707175735173122,@LambbChops @NickFoxFighter Lol kinda but more like this https://t.co/BRTZOkrZve,0.65,positive
2020-01-10 18:48:48,1215707076963512321,"@LambbChops @RetroRGB @Frankenroc OH, I'm SO GLAD you mentioned that. 

You just hit a MASSIVE sore spot for that i… https://t.co/vCpfaJuUer",0.25,positive
2020-01-10 18:48:15,1215706940392607745,@RetroRGB @Voultar @LambbChops @Frankenroc Never show us your milkshake.,0.0,neutral
2020-01-10 18:44:43,1215706047719137280,@LambbChops @NickFoxFighter Good day ! Lol,0.8375,positive
2020-01-10 18:44:14,1215705926843367424,@LambbChops @NickFoxFighter All BS aside you guys have a great day I hope your streams and your lives are very successful!,0.9,positive
2020-01-10 18:38:35,1215704505725132801,@NickFoxFighter @LambbChops Yeah what Firefox said lol,0.8,positive
2020-01-10 18:38:04,1215704375802441729,"@RetroRGB @LambbChops @Frankenroc Hey, Bob. You stupid son of a bitch. 

Remember that time you showed up @ my hous… https://t.co/dPLj2W9Gel",-0.7999999999999999,negative
2020-01-10 18:37:51,1215704321989468160,@NickFoxFighter @LambbChops I said...........good day !,0.0,neutral
2020-01-10 18:37:49,1215704313739325447,"@LambbChops @grunt_mr Just block him. He isnt worth your time. 

With his attitude his stream wont grow, it will di… https://t.co/HA9mnodOm2",0.3,positive
2020-01-10 18:36:35,1215704001829834752,"@grunt_mr @LambbChops Because you cannot beat me in this argument 

 And I know you know that

Try to have a better… https://t.co/JBfvKQtivD",0.0,neutral
2020-01-10 18:34:07,1215703381882408963,@Voultar @LambbChops @Frankenroc https://t.co/ONuhB07fqC,0.0,neutral
2020-01-10 18:31:35,1215702742469169153,@LambbChops @NickFoxFighter You won’t be able too your head is to far up your ass !,0.3125,positive
2020-01-10 18:30:22,1215702436679163906,@NickFoxFighter @LambbChops I said ............ good day !,0.875,positive
2020-01-10 18:27:09,1215701627572756480,"@grunt_mr @LambbChops Because you have no ammo in this

Next time think before you tweet",0.0,neutral
2020-01-10 18:24:30,1215700962645544966,@NickFoxFighter @LambbChops I said good day !!,1.0,positive
2020-01-10 18:24:01,1215700841321111552,"@grunt_mr @LambbChops You said the old stupid line of ""get rid of titty streamers""

So A: Do not cry about name cal… https://t.co/hKTVMY3UsT",-0.35,negative
2020-01-10 18:21:51,1215700294983614467,@LambbChops @NickFoxFighter I’m tired of being cyber bullied by you good day !!!,0.3,positive
2020-01-10 18:17:21,1215699161636659200,@LambbChops @NickFoxFighter Uh ok well way stay classy because we can’t even have a simple conversation on Twitter… https://t.co/QV2AKgyAD9,0.19999999999999998,positive
2020-01-10 18:15:55,1215698799575744512,@RetroRGB @Voultar @LambbChops https://t.co/uehHCEAGwi,0.0,neutral
2020-01-10 18:08:52,1215697025993519104,@RetroRGB @Voultar @LambbChops I have top tier tits,0.5,positive
2020-01-10 18:03:42,1215695725742391302,@LambbChops @NickFoxFighter Now you’re making fun of anxiety and my streams aren’t you going against your tweet abo… https://t.co/Z3AWBqb4jd,0.3,positive
2020-01-10 17:55:07,1215693566992953344,"@LambbChops @RetroRGB THANK YOU. 

I've been saying it for YEARS..",0.0,neutral
2020-01-10 17:54:15,1215693348327055361,@MichelleS_68 @LambbChops 👍🏻,0.0,neutral
2020-01-10 17:54:03,1215693300197359616,@grunt_mr @LambbChops That it?,0.0,neutral
2020-01-10 17:53:19,1215693113219375104,@grunt_mr @LambbChops May I ask why? What does their content have to do with yours? Looking at the top streamers on… https://t.co/aqziusX545,0.5,positive
2020-01-10 17:49:38,1215692186030833664,@LambbChops @LewdTheLolibat @bazingashane0 https://t.co/K91k5O581x,0.0,neutral
2020-01-10 17:44:28,1215690886559993857,@LambbChops https://t.co/a27iQnvp9S,0.0,neutral
2020-01-10 17:44:12,1215690820260712448,@LewdTheLolibat @LambbChops @bazingashane0 PLZ follow me for my personality. Not my distinguished GIF skillz.,0.0,neutral
2020-01-10 17:41:08,1215690049901207552,@NickFoxFighter @LambbChops Lol 👍🏻,0.8,positive
2020-01-10 17:39:12,1215689562279817216,"@grunt_mr @LambbChops Yours was an opinion 

What I said was a fact",0.0,neutral
2020-01-10 17:38:55,1215689488309063681,@LambbChops @RetroRGB @Frankenroc https://t.co/GVTDXowB9a,0.0,neutral
2020-01-10 17:38:54,1215689484714627072,@LambbChops @RetroRGB @Voultar Do we need to have a Tit-Off?,0.0,neutral
2020-01-10 17:37:14,1215689064541773824,@Voultar @RetroRGB @LambbChops This is some good twitter drama. You're just jealous!,0.875,positive
2020-01-10 17:34:06,1215688276943810561,@RetroRGB @LambbChops https://t.co/noHfcOJ1te,0.0,neutral
2020-01-10 17:30:50,1215687456005279744,@LambbChops Oh,0.0,neutral
2020-01-10 17:30:04,1215687262354190342,"@LambbChops I'm sorry..

I...

""Puts his bra back on""",-0.25,negative
2020-01-10 17:29:55,1215687226610159616,@LambbChops @Voultar https://t.co/IpQUb0VmUk,0.0,neutral
2020-01-10 17:26:30,1215686366140489736,"@Voultar @LambbChops You lying, self-centered POS. Everyone knows my knockers are the best in retro gaming.",1.0,positive
2020-01-10 17:22:00,1215685231904272385,@LambbChops Do NOT FORCE MY BODY! https://t.co/oK1qSZJx6u,0.0,neutral
2020-01-10 17:21:47,1215685178615447552,@LambbChops Good call!,0.875,positive
2020-01-10 17:18:49,1215684430515359745,@LambbChops https://t.co/rIWmp6oXFh,0.0,neutral
2020-01-10 17:17:38,1215684132858032128,@LambbChops I just wanted to see what would happen if I said something hoping for a block,0.0,neutral
2020-01-10 17:17:02,1215683982748200960,@LambbChops I have nice tits but choose incline bench 🤷🏼‍♂️,0.6,positive
2020-01-10 17:11:01,1215682468109418496,@LambbChops I low key just wanted you to block me but okay,0.16666666666666666,positive
2020-01-10 17:04:33,1215680841101299712,@LambbChops I banned most of these already to be honest. If you use any of these words to describe something you di… https://t.co/G11VF0D7U1,0.55,positive
2020-01-10 17:01:54,1215680176215994368,@LambbChops @NickFoxFighter Nor do I I was just stating an opinion like you did in your tweet 🤔,0.0,neutral
2020-01-10 16:56:27,1215678802883420162,@LambbChops @NickFoxFighter That’s it ?,0.0,neutral
2020-01-10 16:53:20,1215678017999114242,@LambbChops @grunt_mr People like to blame their failings on something other than themselves,-0.125,negative
2020-01-10 16:51:11,1215677477831483392,@grunt_mr @LambbChops You would still adv &lt;10 viewers,0.0,neutral
2020-01-10 16:34:45,1215673342755295232,"@LambbChops Absolutely. I've seen it plenty in male dominated spheres particularly, women get used to special atten… https://t.co/bSbXKc9bDK",0.18095238095238098,positive
2020-01-10 16:27:20,1215671475014860800,@LambbChops I see a lot more women lifting up other women (especially on social media) than the opposite??   Someti… https://t.co/tH1c8WJ9cM,0.11041666666666666,positive
2020-01-10 16:25:30,1215671012127318022,"@LambbChops I know, like 50s housewives sometimes had it good haha.  But I bet it gets boring, they didn’t have video games back then.",-0.025000000000000022,negative
2020-01-10 16:23:42,1215670562875461634,@LambbChops There’s an entire group of women against feminism in France.  They want women to remain as traditional… https://t.co/Jnve6BfbBK,0.0,neutral
2020-01-10 16:20:36,1215669779555594240,"@LambbChops Men sexist against men? Why are you asking about women against women? I have seen that btw, there’s the… https://t.co/atfAIzeUMA",0.0,neutral
2020-01-10 16:19:16,1215669444724363264,@LambbChops Do it !!!!!! https://t.co/QfcMP5LSY9,0.0,neutral
2020-01-10 16:16:29,1215668744283799552,"@LambbChops Right!  It's so modernized. Even some within that community use it that way, and I think, ""wait a minut… https://t.co/YXb2qtXWtv",0.3571428571428571,positive
2020-01-10 16:03:24,1215665451956670464,@LambbChops I agree with the last three fer sure. Justifying anything with aiming those negatively at someone is st… https://t.co/gwzuBtTHtM,0.06666666666666667,positive
2020-01-10 15:30:19,1215657124845539329,@LambbChops Can we also get rid of titty streamers please thanks that is all !,0.25,positive
2020-01-10 08:12:04,1215546835705552897,@LambbChops Fair point. That too.,0.7,positive
2020-01-10 07:44:16,1215539840084668416,@LambbChops Looks like some of Twitch chat needs a thesaurus 👀 https://t.co/YaAnZnO01R,0.0,neutral
2020-01-10 06:53:24,1215527038880309248,@LambbChops @N8Anthony In the workplace for sure. On Twitter? Good luck,0.6,positive
2020-01-10 06:35:43,1215522590879551489,@LambbChops @N8Anthony I can't watch movies or tv shows that have rape in them. It fucks me up. I have to check the… https://t.co/9UUotmGCKo,0.0,neutral
2020-01-10 06:27:14,1215520455773343744,"@LambbChops I've also been getting rid of words like insane and stupid because of similar reasons. Plus, it's hones… https://t.co/SFZ5YCmkWb",-0.6,negative
2020-01-10 06:16:35,1215517773356552193,"@HChewbecca @LambbChops Add “aids” to the list too, that shit pisses me off.",-0.2,negative
2020-01-10 05:00:36,1215498652870774784,@LambbChops It wasnt said to look cool lol it was just gaming culture at the time. It was something to say in frust… https://t.co/ryB2EsSm8R,0.575,positive
2020-01-10 04:37:53,1215492937523564544,"Y'all get @LambbChops to 2600 followers on Twitch

https://t.co/q059YwCEWx",0.0,neutral
2020-01-10 04:06:04,1215484929842262016,@Assault_FA @LambbChops i feel like most people would want their twitch chat to be a safe place for their community… https://t.co/EMSIqGZXk7,0.5,positive
2020-01-10 03:59:13,1215483205853335553,@LambbChops Still are just words. No matter what time period it is. Words are words.,0.0,neutral
2020-01-10 03:58:44,1215483082083577858,RT @Cpt_Eggbeard: @LambbChops Some streamers could class up too. 🤷‍♂️,0.0,neutral
2020-01-10 02:38:02,1215462777038483456,@LambbChops But what if I am autistic.......,-0.2,negative
2020-01-10 02:36:04,1215462279463878658,@LambbChops It’s was a show in the 90’s  called recess. Essentially it means “this sucks” or“this fking sucks” the… https://t.co/lTceNm8ODz,-0.19999999999999998,negative
2020-01-10 02:00:17,1215453276176515072,@LambbChops @N8Anthony Yikes,0.0,neutral
2020-01-10 01:58:13,1215452754296168448,@LambbChops Great response. 👌 Mutual respect and kindness is really needed in these stressful times.,0.5,positive
2020-01-10 01:42:00,1215448673146019840,@LambbChops Some streamers could class up too. 🤷‍♂️,0.0,neutral
2020-01-10 01:36:46,1215447358244212736,@LambbChops I guess I’ll just block myself....bye 👋,0.0,neutral
2020-01-10 00:42:17,1215433647165145088,@LambbChops *BLINKING SEVEN TIMES*,0.0,neutral
2020-01-10 00:39:34,1215432960427614208,@LambbChops But they are sweet potato fries 😭,0.35,positive
2020-01-10 00:00:50,1215423215570489350,@LambbChops @VancityReynolds Red Skelton was one of the first to say this publically. We're talking black and white television.,0.020833333333333336,positive
2020-01-09 23:59:26,1215422862091280384,@noturevrydynerd @LambbChops I'm banning Yasss Queen.,0.0,neutral
2020-01-09 23:57:01,1215422255712178178,"@LambbChops @SamStrake And the waste byproduct (gamer bathwater) is definitely marketable, too.",-0.1,negative
2020-01-09 23:56:23,1215422095590658049,"@LambbChops Will always trust your opinion, you freakin babe you",0.0,neutral
2020-01-09 23:55:51,1215421961699917824,"@LambbChops @SamStrake Probably lol 😈

Though I was more wondering what you mean by good.

Like good people, good streamer. 😆",0.5145833333333334,positive
2020-01-09 23:54:26,1215421603808514049,@LambbChops @bubblegutstv https://t.co/HJvvpG7Fpk,0.0,neutral
2020-01-09 23:54:22,1215421588385873920,"@LambbChops It's missing Black, the only colour we really ever need. 😻",-0.04166666666666667,negative
2020-01-09 23:53:28,1215421360576401408,@LambbChops @SamStrake The good ones?,0.7,positive
2020-01-09 23:51:53,1215420964323893248,@LambbChops @bubblegutstv ^^^this chick knows^^^,0.0,neutral
2020-01-09 23:51:03,1215420751412629504,@LambbChops That would never work gamers don't bathe.,0.0,neutral
2020-01-09 23:37:42,1215417391095734272,"@LambbChops Hey there! As we never test our products on animals, we can never be sure. It's best to check the ingre… https://t.co/Em5C9GLpE4",0.75,positive
2020-01-09 23:03:45,1215408849747759104,@LambbChops https://t.co/I8X8cGAAZx,0.0,neutral
2020-01-09 22:33:06,1215401136930328576,"@LambbChops @Gliitchzz I agree, the only thing I struggle with is sometimes I will say "" that's retarded"" about som… https://t.co/grTrIplj1k",-0.4,negative
2020-01-09 22:32:43,1215401040079720449,"@NedronPaladin @LambbChops @jasminjoestar If you want a read on the dredges of humanity, give that a quick google.… https://t.co/hMm3ExsE57",0.3333333333333333,positive
2020-01-09 22:12:41,1215395998249472000,"@LambbChops I'm autistic. Please use the word however you like, this really seems like a things neurotypicals care… https://t.co/YAbEnLjjjA",0.0,neutral
2020-01-09 21:57:29,1215392171336945664,@DickDoesLife @LambbChops @jasminjoestar The what?,0.0,neutral
2020-01-09 21:50:17,1215390360232480770,@LambbChops @gamergoo I’m trying too! Hopefully...one day!,0.0,neutral
2020-01-09 21:32:33,1215385896154910720,"@LambbChops It used to be like patreon, where you could open it up for art and other stuff.",-0.0625,negative
2020-01-09 20:59:51,1215377669417832458,@LambbChops Banning words is not how to get people to stop using them. Banning words gives them power but ig you’re new to the internet.,0.13636363636363635,positive
2020-01-09 20:59:10,1215377498051153930,@LambbChops @LegAbsolute It’s called a rebrand to!,0.0,neutral
2020-01-09 20:58:37,1215377357651005441,@LambbChops @LegAbsolute Imagine having 3! This ones fresh out of Twitter jail!,0.0875,positive
2020-01-09 20:58:06,1215377226407063558,@LambbChops @ichin69 Wow imagine stalking a smaller steamer because there’s nothing left in your locker and then tr… https://t.co/HCPXB2JSCF,0.03333333333333333,positive
2020-01-09 20:44:10,1215373721667538944,@LambbChops You didn’t trigger me. You blocked me before I could respond to you trying to ridicule me for having 31… https://t.co/mzbmS0hpTe,0.0,neutral
2020-01-09 20:40:01,1215372675436154880,"@LambbChops As a gay person, I have no issues with people using the word gay, in any context. You know why? Because… https://t.co/pMAfcC1rd6",0.4166666666666667,positive
2020-01-09 20:39:41,1215372595396317187,@LambbChops You didn’t trigger me....,0.0,neutral
2020-01-09 20:38:56,1215372405255933958,@LambbChops Thats rough. I'm more north along 75 around Plano/McKinney so didnt have any issues around here thankfully.,0.2,positive
2020-01-09 20:38:16,1215372236896509954,@LambbChops https://t.co/Dh8WuUZVFJ,0.0,neutral
2020-01-09 20:32:46,1215370854378475521,@LambbChops I’m curious about this as welll,-0.1,negative
2020-01-09 20:29:46,1215370096992030722,@LambbChops 😔 I imagine the insurance companies are dragging ass along with contractors. Hopefully it gets back to the way it was soon. 😊,0.0,neutral
2020-01-09 20:27:21,1215369489832972293,"@LambbChops Attract tornadoes XD I still cant believe all of the damage that happened in the area, shocked on how much it caused really.",-0.09999999999999998,negative
2020-01-09 20:12:50,1215365837495980033,"@LambbChops another dummy who just can’t handle an opinion that’s different to hers...

I knew I should have RT bef… https://t.co/eJzDeL4ba3",0.0,neutral
2020-01-09 20:04:52,1215363833180696576,"@LambbChops You’re right, better change that! Love how bored you are that you have to go stalk me.

Go outside once in a while...",0.1821428571428571,positive
2020-01-09 20:03:34,1215363504737267712,"@LambbChops I pray for you 🙏

Careful you don’t melt in the summer ❄️ 

Just casually waiting for the White Knight to jump in...",-0.20000000000000004,negative
2020-01-09 19:56:40,1215361768312246276,@LambbChops But... why,0.0,neutral
2020-01-09 19:54:10,1215361139233755136,"@LambbChops Cheers, I’m sure it will be. 

Gotta love a snowflake like ya self.  My friends and people that actuall… https://t.co/8Y4iEaz7bH",0.5,positive
2020-01-09 19:45:49,1215359035727384579,"@LambbChops Yasss queen, it's time for us to take over what people say in ""YOUR"" platform like a true dictator. I d… https://t.co/xyXHOtUZLT",0.35,positive
2020-01-09 19:44:40,1215358749264764929,"@LambbChops FYI I can spell back, I just ran out of characters in case you were thinking of being funny again...",0.125,positive
2020-01-09 19:41:01,1215357828338155521,@LambbChops Oh grammar nazi! I’m actually dyslexic but hey I won’t take offence. I’m sure you were just trying to b… https://t.co/IxR5wI8NvV,0.25,positive
2020-01-09 19:37:47,1215357015075315712,"@LambbChops I have tons of gay friends to.  

Think you need to lighthen up a bit love. 

Someone once said to me,… https://t.co/8UsYghrbFO",0.45833333333333337,positive
2020-01-09 19:29:04,1215354822871810049,"@LambbChops One of my friends is named Ian Todd, we worked together for many years and people always used to email… https://t.co/Afuk0QgDFc",0.5,positive
2020-01-09 19:20:57,1215352779763605504,@LambbChops No u,0.0,neutral
2020-01-09 19:10:31,1215350152484929536,@LambbChops I don't know why people complain; I wouldn't want those kind of viewers anyway. You can keep them! Lol,0.775,positive
2020-01-09 18:45:10,1215343772604805121,@LambbChops So did I.,0.0,neutral
2020-01-09 18:40:10,1215342517941608448,@LambbChops I love your Lambchop. You watched it as a kid didn’t you?,0.5,positive
2020-01-09 18:33:27,1215340824868704256,@LambbChops So what you’re saying is I should let booblie stream more,0.5,positive
2020-01-09 18:31:48,1215340412287823872,@LambbChops I’m a simple man. I see you have a cat and a dog and I instantly like it. Because kitty,0.0,neutral
2020-01-09 18:30:06,1215339982396760064,"RT @LambbChops: Hi new friends! I’m LambbChops

I like to push the envelope. I stream for fun. I have a cat and a dog. I attract tornadoes.…",0.23522727272727273,positive
2020-01-09 18:28:24,1215339553378062337,"RT @LambbChops: Hi new friends! I’m LambbChops

I like to push the envelope. I stream for fun. I have a cat and a dog. I attract tornadoes.…",0.23522727272727273,positive
2020-01-09 18:25:44,1215338882855776256,@LambbChops Subscribed.,0.0,neutral
2020-01-09 18:21:23,1215337788759007233,@LambbChops You got discord?,0.0,neutral
2020-01-09 18:10:47,1215335120262979584,@LambbChops https://t.co/8HlX69T212,0.0,neutral
2020-01-09 18:06:56,1215334153035698176,@LambbChops Lol I was kidding,0.8,positive
2020-01-09 18:04:06,1215333439408431105,@LambbChops Hey! no credit &gt;:(,-0.75,negative
2020-01-09 17:57:25,1215331759178555393,@LambbChops @jasminjoestar I feel he supports the Return of Kings movement.,0.0,neutral
2020-01-09 17:54:38,1215331056322326529,"@LambbChops Well that’s just...... GAY!

Did we all lose our sense of humour in 2020 :/",0.13541666666666669,positive
2020-01-09 17:47:40,1215329303828795398,"@LambbChops @TheMewstache But to also add to the list: Anything sexist.
I.e. ""You belong in the kitchen making me a… https://t.co/qEZWkKgQSZ",0.0,neutral
2020-01-09 17:45:26,1215328741934751751,"@LambbChops @TheMewstache Even so, I don't like the use of the word when it's meant to offend someone.",0.0,neutral
2020-01-09 17:44:37,1215328534639579137,@LambbChops @TheMewstache I have autism and I say retarded because I can xD,-0.8,negative
2020-01-09 17:40:24,1215327475057799169,"@LambbChops This may make you feel a bit better...
https://t.co/Jcj7QhPNzd",0.5,positive
2020-01-09 17:10:30,1215319949603954693,@LambbChops @jimg1976 I just know who I need to call https://t.co/qBXok90fPl,0.0,neutral
2020-01-09 17:08:12,1215319373096710145,RT @MDrags06: @LambbChops @jimg1976 Sounds a lot like something an alien would say https://t.co/8dB7Lff5Pf,-0.25,negative
2020-01-09 17:05:40,1215318735608782851,@LambbChops I can’t even look 😔,0.0,neutral
